DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-06-19,,,,,,,Dissolved oxygen saturation,,,63.7,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-06-19,,,,,,,"Temperature, water",,,12.2,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Conductivity,,,5731,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen (DO),,,8.8,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen saturation,,,100.6,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,"Temperature, water",,,21,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Conductivity,,,4117,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen (DO),,,11.78,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen saturation,,,137.8,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,"Temperature, water",,,22.5,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Conductivity,,,4692,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen (DO),,,11.67,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen saturation,,,135.6,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,"Temperature, water",,,22.1,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Conductivity,,,454.6,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen (DO),,,2.94,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen saturation,,,31.4,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,"Temperature, water",,,18.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Conductivity,,,994,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen (DO),,,12.18,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen saturation,,,123.8,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,"Temperature, water",,,16,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Conductivity,,,559,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen (DO),,,2.67,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,Dissolved oxygen saturation,,,27.3,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-03,,,,,,,"Temperature, water",,,16.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Conductivity,,,6922,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen (DO),,,14.18,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen saturation,,,182.8,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,"Temperature, water",,,27.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Conductivity,,,5863,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen (DO),,,11.06,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen saturation,,,138.7,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21328884,-106.0813976,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,"Temperature, water",,,26,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Conductivity,,,6896,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen (DO),,,8.04,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen saturation,,,106.9,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,"Temperature, water",,,29.2,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Conductivity,,,574,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen (DO),,,8.13,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen saturation,,,94.5,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,"Temperature, water",,,22.7,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Conductivity,,,762,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen (DO),,,5.49,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,Dissolved oxygen saturation,,,60.9,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-07-18,,,,,,,"Temperature, water",,,20.3,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Conductivity,,,6565,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Dissolved oxygen (DO),,,0.53,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Dissolved oxygen saturation,,,6.4,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,"Temperature, water",,,23.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Conductivity,,,6942,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Dissolved oxygen (DO),,,0.52,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Dissolved oxygen saturation,,,6.3,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,"Temperature, water",,,24.1,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Conductivity,,,539,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Dissolved oxygen (DO),,,0.69,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,Dissolved oxygen saturation,,,7.5,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-06,,,,,,,"Temperature, water",,,19,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.75,m,,Conductivity,,,6721,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.5,m,,Conductivity,,,6723,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Conductivity,,,6772,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.75,m,,Dissolved oxygen (DO),,,7.72,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.5,m,,Dissolved oxygen (DO),,,8.26,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Dissolved oxygen (DO),,,8.45,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.75,m,,Dissolved oxygen saturation,,,91,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.5,m,,Dissolved oxygen saturation,,,97.7,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Dissolved oxygen saturation,,,100,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.75,m,,"Temperature, water",,,22.2,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,-0.5,m,,"Temperature, water",,,22.2,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,"Temperature, water",,,22,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Conductivity,,,8459,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Dissolved oxygen (DO),,,7,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Dissolved oxygen saturation,,,88.5,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125S,125S,52.21209733,-106.0812281,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Conductivity,,,9622,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Dissolved oxygen (DO),,,6.26,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,Dissolved oxygen saturation,,,82.8,%,Calculated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-08-14,,,,0,m,,"Temperature, water",,,24.5,deg C,Actual,,,,,,,,,,,,,,
