DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,,,,,,,Conductivity,,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,,,,,,,pH,,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,Ammonia,as NH3,"Filtered, lab",,,Actual,Not Reported,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",54.598,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,Nitrate,as N,"Filtered, lab",,,Actual,Not Reported,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,Sulfate,,"Filtered, lab",,,Actual,Not Reported,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,15,15,52.21518,-106.095052,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,09:54:00,,,,,,Conductivity,,,198.6,uS/cm,Actual,,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,09:54:00,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,09:54:00,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,09:54:00,,,,,,pH,,,8.25,None,Actual,,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,Ammonia,as NH3,"Filtered, lab",0.016,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",2.293,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,Nitrate,as N,"Filtered, lab",0.009,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",0.724,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,Sulfate,,"Filtered, lab",217.99,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,17,17,52.21463632,-106.0977933,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,09:54:00,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.92,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:05:00,,,,,,Conductivity,,,2385,uS/cm,Actual,,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:05:00,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:05:00,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:05:00,,,,,,pH,,,8.06,None,Actual,,,,,,,,,,2016-05-26,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,Ammonia,as NH3,"Filtered, lab",0.006,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",33.285,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,Delta oxygen-18/oxygen-16,of H2O,,-10.52,per mil VSMOW,Actual,,,,,,,,,Historical method not provided ,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Deuterium, delta",of H2O,,-97.45,per mil VSMOW,Actual,,,,,,,,,Historical method not provided ,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,Nitrate,as N,"Filtered, lab",0.008,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",0.003,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,Sulfate,,"Filtered, lab",1378.875,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:05:00,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.21,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",2016-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:15:00,,,,,,Conductivity,,,815,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:15:00,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:15:00,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:15:00,,,,,,pH,,,8.55,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,Ammonia,as NH3,"Filtered, lab",0.014,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",54.598,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,Delta oxygen-18/oxygen-16,of H2O,,-13.49,per mil VSMOW,Actual,,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Deuterium, delta",of H2O,,-116.68,per mil VSMOW,Actual,,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,Nitrate,as N,"Filtered, lab",0.006,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",0.082,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,Sulfate,,"Filtered, lab",272.255,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,139,139,52.214479,-106.08333,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:15:00,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.372,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125S,125S,52.212097,-106.081228,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:30:00,,,,,,Conductivity,,,1897,uS/cm,Actual,,,,,,no filtered amount listed; NA,,,,2016-05-26,,,,
St. Denis National Wildlife Area,125S,125S,52.212097,-106.081228,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:30:00,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,no filtered amount listed; NA,,,,2016-05-26,,,,
St. Denis National Wildlife Area,125S,125S,52.212097,-106.081228,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:30:00,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,no filtered amount listed; NA,,,,2016-05-26,,,,
St. Denis National Wildlife Area,125S,125S,52.212097,-106.081228,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2016-04-20,10:30:00,,,,,,pH,,,8.15,None,Actual,,,,,,no filtered amount listed; NA,,,,2016-05-26,,,,
St. Denis National Wildlife Area,125S,125S,52.212097,-106.081228,NAD83,,,Wetland,Sample-Routine,Surface Water,2016-04-20,10:30:00,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,no filtered amount listed; NA,,,Hisotrical method not provided,2016-05-26,,,"GIWS Lab, University of Saskatchewan",
