DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Organic carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Sulfate,,"Filtered, lab",,,Actual,Not Reported,,,,,,300,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2024-04-25,,,,,,,Cloud cover,,,10,%,Estimated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2024-04-25,,,,,,,"Temperature, air",,,15.5,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2024-04-25,,,,,,,"Depth, Secchi disk depth",,,30,cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Conductivity,,,164.4,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Dissolved oxygen (DO),,,4.81,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Dissolved oxygen saturation,,,44.4,%,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Oxidation reduction potential (ORP),,,123.5,mV,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,"Temperature, water",,,11.9,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,pH,,,7.35,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 250 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 280 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 350 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 365 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 370 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",,,Actual,Not Reported,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Inorganic carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Organic carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Sulfate,,"Filtered, lab",,,Actual,Not Reported,,,,,,300,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2024-04-25,,,,,,,Cloud cover,,,30,%,Estimated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2024-04-25,,,,,,,"Temperature, air",,,15.5,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2024-04-25,,,,,,,"Depth, Secchi disk depth",,,17,cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Conductivity,,,1878,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Dissolved oxygen (DO),,,12.6,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Dissolved oxygen saturation,,,126.4,%,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Oxidation reduction potential (ORP),,,157,mV,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,"Temperature, water",,,13.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,pH,,,9.36,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 250 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 280 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 350 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 365 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 370 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",,,Actual,Not Reported,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Inorganic carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Organic carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Sulfate,,"Filtered, lab",,,Actual,Not Reported,,,,,,300,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs,Ambient Air,2024-04-25,,,,,,,Cloud cover,,,30,%,Estimated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs,Ambient Air,2024-04-25,,,,,,,"Temperature, air",,,14.5,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs,Surface Water,2024-04-25,,,,,,,"Depth, Secchi disk depth",,,21,cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Conductivity,,,1341,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Dissolved oxygen (DO),,,9.98,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Dissolved oxygen saturation,,,99.5,%,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,Oxidation reduction potential (ORP),,,192.2,mV,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,"Temperature, water",,,14.5,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2024-04-25,,,,,,,pH,,,6.51,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 250 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125N,125N,52.21303487,-106.0851225,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2024-04-25,,,,,,,Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
