DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 254 nm,,,0.72058,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 280 nm,,,0.45563,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 350 nm,,,0.0915415,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 365 nm,,,0.0701539,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 370 nm,,,0.0619189,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",40.40910477,ug/L,Actual,,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Inorganic carbon,,Dissolved,77.88,mg/L,Actual,,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Organic carbon,,Dissolved,35.98,mg/L,Actual,,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Sulfate,,"Filtered, lab",,,Actual,Not Reported,,,,,,300,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2021-05-19,,,,,,,Cloud cover,,,0,%,Estimated,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2021-05-19,,,,,,,"Temperature, air",,,12,deg C,Actual,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2021-05-19,,,,,,,"Depth, Secchi disk depth",,,24.1,cm,Actual,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Conductivity,,,6201,uS/cm,Actual,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Dissolved oxygen saturation,,,,,Actual,Not Reported,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Oxidation reduction potential (ORP),,,149.2,mV,Actual,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,"Temperature, water",,,14.6,deg C,Actual,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,pH,,,8.33,None,Actual,,,,,,,,,,2021-05-23,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 250 nm,,,1.36993,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 254 nm,,,2.03471,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 280 nm,,,1.44324,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 350 nm,,,0.320473,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 365 nm,,,0.234828,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 370 nm,,,0.21052,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2021-05-23,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",7.93656292,ug/L,Actual,,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Inorganic carbon,,Dissolved,109.37,mg/L,Actual,,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",2021-05-23,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2021-05-23,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methylmercury(1+),,Unfiltered,0.303,ng/L,Actual,,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Organic carbon,,Dissolved,90.6,mg/L,Actual,,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",2021-05-23,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Sulfate,,"Filtered, lab",6165.725,mg/L,Actual,,,,,,,300,USEPA,Lab method was based on listed USEPA method,2021-05-23,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",2021-05-23,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2021-05-19,,,,,,,Cloud cover,,,0,%,Estimated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2021-05-19,,,,,,,"Temperature, air",,,10.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2021-05-19,,,,,,,"Depth, Secchi disk depth",,,29,cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Conductivity,,,8064,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Dissolved oxygen saturation,,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Oxidation reduction potential (ORP),,,167,mV,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,"Temperature, water",,,15.4,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,pH,,,8.76,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 250 nm,,,1.14142,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 254 nm,,,1.42008,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 280 nm,,,0.893069,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 350 nm,,,0.178607,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 365 nm,,,0.131462,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 370 nm,,,0.117327,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",64.64855267,ug/L,Actual,,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Inorganic carbon,,Dissolved,87.84,mg/L,Actual,,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Methylmercury(1+),,Unfiltered,0.239,ng/L,Actual,,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Organic carbon,,Dissolved,65.45,mg/L,Actual,,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Sulfate,,"Filtered, lab",3553.36,mg/L,Actual,,,,,,,300,USEPA,Lab method was based on listed USEPA method,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2021-05-19,,,,,,,Cloud cover,,,1,%,Estimated,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2021-05-19,,,,,,,"Temperature, air",,,10.1,deg C,Actual,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2021-05-19,,,,,,,"Depth, Secchi disk depth",,,32.5,cm,Actual,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Conductivity,,,6983,uS/cm,Actual,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Dissolved oxygen saturation,,,,,Actual,Not Reported,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,Oxidation reduction potential (ORP),,,100.4,mV,Actual,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,"Temperature, water",,,14.3,deg C,Actual,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2021-05-19,,,,,,,pH,,,9.5,None,Actual,,,,,,,,,,2021-05-22,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2021-05-19,,,,,,,Absorbance at 250 nm,,,2.42232,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2021-05-22,,,"Biogeochemistry Lab, University of Regina",
