DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,54.73,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,50.73,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,45.77,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,7.38,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,2,2,52.21497495,-106.0878298,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,81.96,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,2,2,52.21497495,-106.0878298,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,26.27,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,42.3,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,23.01,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,47.84,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,27.07,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,6,6,52.2096279,-106.0910134,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,55.56,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,6,6,52.2096279,-106.0910134,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,22.6,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Total,48.58,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Total,52.95,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,72.03,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,38.17,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,57.68,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,83.11,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,65.11,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,61.25,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,56.08,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,9.08,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,2,2,52.21497495,-106.0878298,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,92.74,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,2,2,52.21497495,-106.0878298,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,43.16,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,62.63,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,34.31,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,72.52,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,41.44,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Inorganic carbon,,Total,60.68,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-08,,,,,,,Organic carbon,,Total,100.34,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-09,,,,,,,Inorganic carbon,,Total,54.69,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-09,,,,,,,Organic carbon,,Total,19.05,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-09,,,,,,,Inorganic carbon,,Total,70.39,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-09,,,,,,,Organic carbon,,Total,33.55,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,6,6,52.2096279,-106.0910134,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-09,,,,,,,Inorganic carbon,,Total,63.43,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,6,6,52.2096279,-106.0910134,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-09,,,,,,,Organic carbon,,Total,31.72,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,68.75,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,38,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,60.15,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,21.36,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,57.66,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,38.59,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,65.11,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,69.37,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,62.27,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,63.7,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,61.65,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,10.26,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,83.79,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,42.71,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,49.41,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,35.87,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,6,6,52.2096279,-106.0910134,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,71.48,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,6,6,52.2096279,-106.0910134,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,33.58,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Inorganic carbon,,Total,64.16,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-06-21,,,,,,,Organic carbon,,Total,96.19,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,71.7,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,39.95,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,75.37,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,26.08,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,98.44,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,93.94,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,65.99,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,69.49,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,66.58,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,10.08,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,2,2,52.21497495,-106.0878298,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,105.57,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,2,2,52.21497495,-106.0878298,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,60.89,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,78.705,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,47.965,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Inorganic carbon,,Total,74.255,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-06,,,,,,,Organic carbon,,Total,81.925,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,68.28,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,43.12,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,79.3,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,109,109,52.20877494,-106.085747,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,28.14,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,65.23,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,77.16,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,70.66,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,15,15,52.21518013,-106.0950525,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,11.3,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,88.29,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,35,35,52.21138652,-106.1054237,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,65.67,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,66.25,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,37,37,52.20875861,-106.1102775,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,57.21,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Inorganic carbon,,Total,65.11,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,97,97,52.209647,-106.077885,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-07-19,,,,,,,Organic carbon,,Total,180.94,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-08-03,,,,,,,Inorganic carbon,,Total,70.575,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-08-03,,,,,,,Organic carbon,,Total,43.365,ppm,Actual,,,,,,,,,Aurora 1030 TOC-OI Analytical Method: NPOCTIC,,,,"Institute of Environmental Change and Society, U of R",
