DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,5340,5340,52.208114,-106.108638,NAD83,50,m,Wetland,Sample-Routine,Surface Water,2018-05-15,13:26:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,2.862,mg/L,Actual,,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,5340,5340,52.208114,-106.108638,NAD83,50,m,Wetland,Sample-Routine,Surface Water,2018-05-15,13:26:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,5340,5340,52.208114,-106.108638,NAD83,50,m,Wetland,Sample-Routine,Surface Water,2018-05-15,13:26:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",0.002,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,5340,5340,52.208114,-106.108638,NAD83,50,m,Wetland,Sample-Routine,Surface Water,2018-05-15,13:26:00,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.255,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-05-15,14:00:00,,,,,,Conductivity,,,193.7,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-05-15,14:00:00,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-05-15,14:00:00,,,,,,"Temperature, water",,,16.73,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-05-15,14:00:00,,,,,,pH,,,6.65,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,0.469,mg/L,Actual,,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,Ammonia,as NH3,"Filtered, lab",0.093,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",4.098,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,Nitrate,as N,"Filtered, lab",0.012,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",0.804,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,Sulfate,,"Filtered, lab",9.625,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,1.759,mg/L,Actual,,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",0.863,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,92,92,52.206798,-106.076985,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-05-15,14:00:00,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.888,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Conductivity,,,3032,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,"Temperature, water",,,14.1,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,pH,,,9.17,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,0.107,mg/L,Actual,,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Ammonia,as NH3,"Filtered, lab",0.029,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",,,Actual,Not Reported,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Nitrate,as N,"Filtered, lab",0.259,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",0.074,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Sulfate,,"Filtered, lab",1538.285,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,2.431,mg/L,Actual,,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",0.212,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,1,1,52.2130646,-106.090051,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.139,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Conductivity,,,1259,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,"Temperature, water",,,12.1,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,pH,,,7.5,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,0.564,mg/L,Actual,,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Ammonia,as NH3,"Filtered, lab",0.089,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",,,Actual,Not Reported,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Nitrate,as N,"Filtered, lab",0.274,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",1.608,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Sulfate,,"Filtered, lab",367.52,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,2.781,mg/L,Actual,,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",1.389,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,1.365,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Conductivity,,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,pH,,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,0.597,mg/L,Actual,,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Ammonia,as NH3,"Filtered, lab",0.284,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",,,Actual,Not Reported,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Nitrate,as N,"Filtered, lab",,,Actual,Not Reported,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",3.18,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,Sulfate,,"Filtered, lab",7.875,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,2.676,mg/L,Actual,,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",4.137,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2018-07-09,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,2.375,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,109,109,52.208774,-106.085747,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Conductivity,,,1288,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,109,109,52.208774,-106.085747,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,109,109,52.208774,-106.085747,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,"Temperature, water",,,13.7,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,109,109,52.208774,-106.085747,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2018-07-09,,,,,,,pH,,,7.56,None,Actual,,,,,,,,,,,,,,
